"Longitude","Latitude","NDVI_05_09_05_24","EVI_05_09_05_24","NDVI_05_25_06_09","EVI_05_25_06_09","NDVI_06_10_06_25","EVI_06_10_06_25","NDVI_06_26_12_31","EVI_06_26_12_31"
36.8376190978214,0.48414702260251,0.4318,0.2704,0.3866,0.2295,0.3251,0.1936,0.3017,0.1687
36.8378885924071,0.48414702260251,0.4318,0.2704,0.3866,0.2295,0.3251,0.1936,0.3017,0.1687
36.8381580869929,0.48414702260251,0.4318,0.2704,0.3866,0.2295,0.3251,0.1936,0.3017,0.1687
36.8384275815786,0.48414702260251,0.4318,0.2704,0.3866,0.2295,0.3251,0.1936,0.3017,0.1687
36.8386970761643,0.48414702260251,0.4397,0.2678,0.3903,0.2274,0.3375,0.1975,0.3015,0.1762
36.83896657075,0.48414702260251,0.4397,0.2678,0.3903,0.2274,0.3375,0.1975,0.3015,0.1762
36.8392360653357,0.48414702260251,0.4397,0.2678,0.3903,0.2274,0.3375,0.1975,0.3015,0.1762
36.8395055599214,0.48414702260251,0.4397,0.2678,0.3903,0.2274,0.3375,0.1975,0.3015,0.1762
36.8397750545071,0.48414702260251,0.4397,0.2678,0.3903,0.2274,0.3375,0.1975,0.3015,0.1762
36.8400445490929,0.48414702260251,0.4397,0.2678,0.3903,0.2274,0.3375,0.1975,0.3015,0.1762
36.8403140436786,0.48414702260251,0.4397,0.2678,0.3903,0.2274,0.3375,0.1975,0.3015,0.1762
36.8405835382643,0.48414702260251,0.4397,0.2678,0.3903,0.2274,0.3375,0.1975,0.3015,0.1762
36.84085303285,0.48414702260251,0.4515,0.2795,0.4168,0.2445,0.3363,0.1964,0.3086,0.1797
36.8411225274357,0.48414702260251,0.4515,0.2795,0.4168,0.2445,0.3363,0.1964,0.3086,0.1797
36.8413920220214,0.48414702260251,0.4515,0.2795,0.4168,0.2445,0.3363,0.1964,0.3086,0.1797
36.8416615166071,0.48414702260251,0.4515,0.2795,0.4168,0.2445,0.3363,0.1964,0.3086,0.1797
36.8419310111929,0.48414702260251,0.4515,0.2795,0.4168,0.2445,0.3363,0.1964,0.3086,0.1797
36.8422005057786,0.48414702260251,0.4515,0.2795,0.4168,0.2445,0.3363,0.1964,0.3086,0.1797
36.8424700003643,0.48414702260251,0.4515,0.2795,0.4168,0.2445,0.3363,0.1964,0.3086,0.1797
36.84273949495,0.48414702260251,0.4515,0.2795,0.4168,0.2445,0.3363,0.1964,0.3086,0.1797
36.8430089895357,0.48414702260251,0.4858,0.3042,0.4627,0.2773,0.3487,0.2056,0.3086,0.1782
36.8432784841214,0.48414702260251,0.4858,0.3042,0.4627,0.2773,0.3487,0.2056,0.3086,0.1782
36.8435479787071,0.48414702260251,0.4858,0.3042,0.4627,0.2773,0.3487,0.2056,0.3086,0.1782
36.8438174732929,0.48414702260251,0.4858,0.3042,0.4627,0.2773,0.3487,0.2056,0.3086,0.1782
36.8440869678786,0.48414702260251,0.4858,0.3042,0.4627,0.2773,0.3487,0.2056,0.3086,0.1782
36.8443564624643,0.48414702260251,0.4858,0.3042,0.4627,0.2773,0.3487,0.2056,0.3086,0.1782
36.84462595705,0.48414702260251,0.4858,0.3042,0.4627,0.2773,0.3487,0.2056,0.3086,0.1782
36.8448954516357,0.48414702260251,0.4858,0.3042,0.4627,0.2773,0.3487,0.2056,0.3086,0.1782
36.8451649462214,0.48414702260251,0.4216,0.2568,0.4244,0.2498,0.3195,0.1871,0.3031,0.1757
36.8454344408071,0.48414702260251,0.4216,0.2568,0.4244,0.2498,0.3195,0.1871,0.3031,0.1757
36.8457039353929,0.48414702260251,0.4216,0.2568,0.4244,0.2498,0.3195,0.1871,0.3031,0.1757
36.8459734299786,0.48414702260251,0.4216,0.2568,0.4244,0.2498,0.3195,0.1871,0.3031,0.1757
36.8462429245643,0.48414702260251,0.4216,0.2568,0.4244,0.2498,0.3195,0.1871,0.3031,0.1757
36.84651241915,0.48414702260251,0.4216,0.2568,0.4244,0.2498,0.3195,0.1871,0.3031,0.1757
36.8467819137357,0.48414702260251,0.4216,0.2568,0.4244,0.2498,0.3195,0.1871,0.3031,0.1757
36.8470514083214,0.48414702260251,0.4025,0.2438,0.4073,0.2392,0.3195,0.186,0.2796,0.1617
36.8473209029071,0.48414702260251,0.4025,0.2438,0.4073,0.2392,0.3195,0.186,0.2796,0.1617
36.8475903974929,0.48414702260251,0.4025,0.2438,0.4073,0.2392,0.3195,0.186,0.2796,0.1617
36.8478598920786,0.48414702260251,0.4025,0.2438,0.4073,0.2392,0.3195,0.186,0.2796,0.1617
36.8481293866643,0.48414702260251,0.4025,0.2438,0.4073,0.2392,0.3195,0.186,0.2796,0.1617
36.84839888125,0.48414702260251,0.4025,0.2438,0.4073,0.2392,0.3195,0.186,0.2796,0.1617
36.8486683758357,0.48414702260251,0.4025,0.2438,0.4073,0.2392,0.3195,0.186,0.2796,0.1617
36.8489378704214,0.48414702260251,0.4025,0.2438,0.4073,0.2392,0.3195,0.186,0.2796,0.1617
36.8492073650071,0.48414702260251,0.4326,0.2667,0.4144,0.2443,0.3177,0.1847,0.2906,0.1695
36.8494768595929,0.48414702260251,0.4326,0.2667,0.4144,0.2443,0.3177,0.1847,0.2906,0.1695
36.8497463541786,0.48414702260251,0.4326,0.2667,0.4144,0.2443,0.3177,0.1847,0.2906,0.1695
36.8500158487643,0.48414702260251,0.4326,0.2667,0.4144,0.2443,0.3177,0.1847,0.2906,0.1695
36.85028534335,0.48414702260251,0.4326,0.2667,0.4144,0.2443,0.3177,0.1847,0.2906,0.1695
36.8505548379357,0.48414702260251,0.4326,0.2667,0.4144,0.2443,0.3177,0.1847,0.2906,0.1695
36.8508243325214,0.48414702260251,0.4326,0.2667,0.4144,0.2443,0.3177,0.1847,0.2906,0.1695
36.8510938271071,0.48414702260251,0.4326,0.2667,0.4144,0.2443,0.3177,0.1847,0.2906,0.1695
36.8513633216929,0.48414702260251,0.4578,0.2811,0.4466,0.2589,0.3335,0.1942,0.3059,0.1763
36.8516328162786,0.48414702260251,0.4578,0.2811,0.4466,0.2589,0.3335,0.1942,0.3059,0.1763
36.8519023108643,0.48414702260251,0.4578,0.2811,0.4466,0.2589,0.3335,0.1942,0.3059,0.1763
36.85217180545,0.48414702260251,0.4578,0.2811,0.4466,0.2589,0.3335,0.1942,0.3059,0.1763
36.8524413000357,0.48414702260251,0.4578,0.2811,0.4466,0.2589,0.3335,0.1942,0.3059,0.1763
36.8527107946214,0.48414702260251,0.4578,0.2811,0.4466,0.2589,0.3335,0.1942,0.3059,0.1763
36.8529802892071,0.48414702260251,0.4578,0.2811,0.4466,0.2589,0.3335,0.1942,0.3059,0.1763
36.8532497837929,0.48414702260251,0.4578,0.2811,0.4466,0.2589,0.3335,0.1942,0.3059,0.1763
36.8535192783786,0.48414702260251,0.4919,0.3013,0.4466,0.2589,0.3443,0.1986,0.3038,0.1708
36.8537887729643,0.48414702260251,0.4919,0.3013,0.4466,0.2589,0.3443,0.1986,0.3038,0.1708
36.85405826755,0.48414702260251,0.4919,0.3013,0.4466,0.2589,0.3443,0.1986,0.3038,0.1708
36.8543277621357,0.48414702260251,0.4919,0.3013,0.4466,0.2589,0.3443,0.1986,0.3038,0.1708
36.8545972567214,0.48414702260251,0.4919,0.3013,0.4466,0.2589,0.3443,0.1986,0.3038,0.1708
36.8548667513071,0.48414702260251,0.4919,0.3013,0.4466,0.2589,0.3443,0.1986,0.3038,0.1708
36.8551362458929,0.48414702260251,0.4919,0.3013,0.4466,0.2589,0.3443,0.1986,0.3038,0.1708
36.8554057404786,0.48414702260251,0.4731,0.2842,0.44,0.2517,0.3435,0.1966,0.2986,0.1586
36.8556752350643,0.48414702260251,0.4731,0.2842,0.44,0.2517,0.3435,0.1966,0.2986,0.1586
36.85594472965,0.48414702260251,0.4731,0.2842,0.44,0.2517,0.3435,0.1966,0.2986,0.1586
36.8562142242357,0.48414702260251,0.4731,0.2842,0.44,0.2517,0.3435,0.1966,0.2986,0.1586
36.8564837188214,0.48414702260251,0.4731,0.2842,0.44,0.2517,0.3435,0.1966,0.2986,0.1586
36.8567532134071,0.48414702260251,0.4731,0.2842,0.44,0.2517,0.3435,0.1966,0.2986,0.1586
36.8570227079929,0.48414702260251,0.4731,0.2842,0.44,0.2517,0.3435,0.1966,0.2986,0.1586
36.8572922025786,0.48414702260251,0.4731,0.2842,0.44,0.2517,0.3435,0.1966,0.2986,0.1586
36.8575616971643,0.48414702260251,0.4233,0.2514,0.4201,0.2398,0.3223,0.1844,0.2954,0.1341
36.85783119175,0.48414702260251,0.4233,0.2514,0.4201,0.2398,0.3223,0.1844,0.2954,0.1341
36.8581006863357,0.48414702260251,0.4233,0.2514,0.4201,0.2398,0.3223,0.1844,0.2954,0.1341
36.8583701809214,0.48414702260251,0.4233,0.2514,0.4201,0.2398,0.3223,0.1844,0.2954,0.1341
36.8586396755071,0.48414702260251,0.4233,0.2514,0.4201,0.2398,0.3223,0.1844,0.2954,0.1341
36.8589091700929,0.48414702260251,0.4233,0.2514,0.4201,0.2398,0.3223,0.1844,0.2954,0.1341
36.8591786646786,0.48414702260251,0.4233,0.2514,0.4201,0.2398,0.3223,0.1844,0.2954,0.1341
36.8594481592643,0.48414702260251,0.4233,0.2514,0.4201,0.2398,0.3223,0.1844,0.2954,0.1341
36.85971765385,0.48414702260251,0.418,0.2495,0.3933,0.2239,0.3205,0.1787,0.2578,0.0931
36.8599871484357,0.48414702260251,0.418,0.2495,0.3933,0.2239,0.3205,0.1787,0.2578,0.0931
36.8602566430214,0.48414702260251,0.418,0.2495,0.3933,0.2239,0.3205,0.1787,0.2578,0.0931
36.8605261376071,0.48414702260251,0.418,0.2495,0.3933,0.2239,0.3205,0.1787,0.2578,0.0931
36.8607956321929,0.48414702260251,0.418,0.2495,0.3933,0.2239,0.3205,0.1787,0.2578,0.0931
36.8610651267786,0.48414702260251,0.418,0.2495,0.3933,0.2239,0.3205,0.1787,0.2578,0.0931
36.8613346213643,0.48414702260251,0.418,0.2495,0.3933,0.2239,0.3205,0.1787,0.2578,0.0931
36.86160411595,0.48414702260251,0.418,0.2495,0.3933,0.2239,0.3205,0.1787,0.2578,0.0931
36.8618736105357,0.48414702260251,0.425,0.2505,0.4128,0.2332,0.3243,0.171,0.2666,0.1247
36.8621431051214,0.48414702260251,0.425,0.2505,0.4128,0.2332,0.3243,0.171,0.2666,0.1247
36.8624125997071,0.48414702260251,0.425,0.2505,0.4128,0.2332,0.3243,0.171,0.2666,0.1247
36.8249528522929,0.483877528016736,0.4547,0.2905,0.4012,0.2444,0.3093,0.1874,0.2903,0.1652
36.8252223468786,0.483877528016736,0.4547,0.2905,0.4012,0.2444,0.3093,0.1874,0.2903,0.1652
36.8254918414643,0.483877528016736,0.4547,0.2905,0.4012,0.2444,0.3093,0.1874,0.2903,0.1652
36.82576133605,0.483877528016736,0.4547,0.2905,0.4012,0.2444,0.3093,0.1874,0.2903,0.1652
36.8260308306357,0.483877528016736,0.4547,0.2905,0.4012,0.2444,0.3093,0.1874,0.2903,0.1652
36.8263003252214,0.483877528016736,0.4273,0.2686,0.3982,0.2371,0.3073,0.184,0.2906,0.1638
36.8265698198071,0.483877528016736,0.4273,0.2686,0.3982,0.2371,0.3073,0.184,0.2906,0.1638
36.8268393143929,0.483877528016736,0.4273,0.2686,0.3982,0.2371,0.3073,0.184,0.2906,0.1638
36.8271088089786,0.483877528016736,0.4273,0.2686,0.3982,0.2371,0.3073,0.184,0.2906,0.1638
36.8273783035643,0.483877528016736,0.4273,0.2686,0.3982,0.2371,0.3073,0.184,0.2906,0.1638
36.82764779815,0.483877528016736,0.4273,0.2686,0.3982,0.2371,0.3073,0.184,0.2906,0.1638
36.8279172927357,0.483877528016736,0.4273,0.2686,0.3982,0.2371,0.3073,0.184,0.2906,0.1638
36.8281867873214,0.483877528016736,0.4273,0.2686,0.3982,0.2371,0.3073,0.184,0.2906,0.1638
36.8284562819071,0.483877528016736,0.4273,0.2686,0.4147,0.247,0.3082,0.183,0.2972,0.167
36.8287257764929,0.483877528016736,0.4273,0.2686,0.4147,0.247,0.3082,0.183,0.2972,0.167
36.8289952710786,0.483877528016736,0.4273,0.2686,0.4147,0.247,0.3082,0.183,0.2972,0.167
36.8292647656643,0.483877528016736,0.4273,0.2686,0.4147,0.247,0.3082,0.183,0.2972,0.167
36.82953426025,0.483877528016736,0.4273,0.2686,0.4147,0.247,0.3082,0.183,0.2972,0.167
36.8298037548357,0.483877528016736,0.4273,0.2686,0.4147,0.247,0.3082,0.183,0.2972,0.167
36.8300732494214,0.483877528016736,0.4273,0.2686,0.4147,0.247,0.3082,0.183,0.2972,0.167
36.8303427440071,0.483877528016736,0.4273,0.2686,0.4147,0.247,0.3082,0.183,0.2972,0.167
36.8306122385929,0.483877528016736,0.4595,0.2923,0.4147,0.2481,0.3199,0.1906,0.2972,0.1704
36.8308817331786,0.483877528016736,0.4595,0.2923,0.4147,0.2481,0.3199,0.1906,0.2972,0.1704
36.8311512277643,0.483877528016736,0.4595,0.2923,0.4147,0.2481,0.3199,0.1906,0.2972,0.1704
36.83142072235,0.483877528016736,0.4595,0.2923,0.4147,0.2481,0.3199,0.1906,0.2972,0.1704
36.8316902169357,0.483877528016736,0.4595,0.2923,0.4147,0.2481,0.3199,0.1906,0.2972,0.1704
36.8319597115214,0.483877528016736,0.4595,0.2923,0.4147,0.2481,0.3199,0.1906,0.2972,0.1704
36.8322292061071,0.483877528016736,0.4595,0.2923,0.4147,0.2481,0.3199,0.1906,0.2972,0.1704
36.8324987006929,0.483877528016736,0.4793,0.3095,0.4353,0.2669,0.3185,0.1916,0.2937,0.1691
36.8327681952786,0.483877528016736,0.4793,0.3095,0.4353,0.2669,0.3185,0.1916,0.2937,0.1691
36.8330376898643,0.483877528016736,0.4793,0.3095,0.4353,0.2669,0.3185,0.1916,0.2937,0.1691
36.83330718445,0.483877528016736,0.4793,0.3095,0.4353,0.2669,0.3185,0.1916,0.2937,0.1691
36.8335766790357,0.483877528016736,0.4793,0.3095,0.4353,0.2669,0.3185,0.1916,0.2937,0.1691
36.8338461736214,0.483877528016736,0.4793,0.3095,0.4353,0.2669,0.3185,0.1916,0.2937,0.1691
36.8341156682071,0.483877528016736,0.4793,0.3095,0.4353,0.2669,0.3185,0.1916,0.2937,0.1691
36.8343851627929,0.483877528016736,0.4793,0.3095,0.4353,0.2669,0.3185,0.1916,0.2937,0.1691
36.8346546573786,0.483877528016736,0.4363,0.2797,0.4146,0.2549,0.3149,0.1882,0.2977,0.1702
36.8349241519643,0.483877528016736,0.4363,0.2797,0.4146,0.2549,0.3149,0.1882,0.2977,0.1702
36.83519364655,0.483877528016736,0.4363,0.2797,0.4146,0.2549,0.3149,0.1882,0.2977,0.1702
36.8354631411357,0.483877528016736,0.4363,0.2797,0.4146,0.2549,0.3149,0.1882,0.2977,0.1702
36.8357326357214,0.483877528016736,0.4363,0.2797,0.4146,0.2549,0.3149,0.1882,0.2977,0.1702
36.8360021303071,0.483877528016736,0.4363,0.2797,0.4146,0.2549,0.3149,0.1882,0.2977,0.1702
36.8362716248929,0.483877528016736,0.4363,0.2797,0.4146,0.2549,0.3149,0.1882,0.2977,0.1702
36.8365411194786,0.483877528016736,0.4363,0.2797,0.4146,0.2549,0.3149,0.1882,0.2977,0.1702
36.8368106140643,0.483877528016736,0.4318,0.2704,0.3866,0.2295,0.3251,0.1936,0.3017,0.1687
36.83708010865,0.483877528016736,0.4318,0.2704,0.3866,0.2295,0.3251,0.1936,0.3017,0.1687
36.8373496032357,0.483877528016736,0.4318,0.2704,0.3866,0.2295,0.3251,0.1936,0.3017,0.1687
36.8376190978214,0.483877528016736,0.4318,0.2704,0.3866,0.2295,0.3251,0.1936,0.3017,0.1687
36.8378885924071,0.483877528016736,0.4318,0.2704,0.3866,0.2295,0.3251,0.1936,0.3017,0.1687
36.8381580869929,0.483877528016736,0.4318,0.2704,0.3866,0.2295,0.3251,0.1936,0.3017,0.1687
36.8384275815786,0.483877528016736,0.4318,0.2704,0.3866,0.2295,0.3251,0.1936,0.3017,0.1687
36.8386970761643,0.483877528016736,0.4397,0.2678,0.3903,0.2274,0.3375,0.1975,0.3015,0.1762
36.83896657075,0.483877528016736,0.4397,0.2678,0.3903,0.2274,0.3375,0.1975,0.3015,0.1762
36.8392360653357,0.483877528016736,0.4397,0.2678,0.3903,0.2274,0.3375,0.1975,0.3015,0.1762
36.8395055599214,0.483877528016736,0.4397,0.2678,0.3903,0.2274,0.3375,0.1975,0.3015,0.1762
36.8397750545071,0.483877528016736,0.4397,0.2678,0.3903,0.2274,0.3375,0.1975,0.3015,0.1762
36.8400445490929,0.483877528016736,0.4397,0.2678,0.3903,0.2274,0.3375,0.1975,0.3015,0.1762
36.8403140436786,0.483877528016736,0.4397,0.2678,0.3903,0.2274,0.3375,0.1975,0.3015,0.1762
36.8405835382643,0.483877528016736,0.4397,0.2678,0.3903,0.2274,0.3375,0.1975,0.3015,0.1762
36.84085303285,0.483877528016736,0.4515,0.2795,0.4168,0.2445,0.3363,0.1964,0.3086,0.1797
36.8411225274357,0.483877528016736,0.4515,0.2795,0.4168,0.2445,0.3363,0.1964,0.3086,0.1797
36.8413920220214,0.483877528016736,0.4515,0.2795,0.4168,0.2445,0.3363,0.1964,0.3086,0.1797
36.8416615166071,0.483877528016736,0.4515,0.2795,0.4168,0.2445,0.3363,0.1964,0.3086,0.1797
36.8419310111929,0.483877528016736,0.4515,0.2795,0.4168,0.2445,0.3363,0.1964,0.3086,0.1797
36.8422005057786,0.483877528016736,0.4515,0.2795,0.4168,0.2445,0.3363,0.1964,0.3086,0.1797
36.8424700003643,0.483877528016736,0.4515,0.2795,0.4168,0.2445,0.3363,0.1964,0.3086,0.1797
36.84273949495,0.483877528016736,0.4515,0.2795,0.4168,0.2445,0.3363,0.1964,0.3086,0.1797
36.8430089895357,0.483877528016736,0.4858,0.3042,0.4627,0.2773,0.3487,0.2056,0.3086,0.1782
36.8432784841214,0.483877528016736,0.4858,0.3042,0.4627,0.2773,0.3487,0.2056,0.3086,0.1782
36.8435479787071,0.483877528016736,0.4858,0.3042,0.4627,0.2773,0.3487,0.2056,0.3086,0.1782
36.8438174732929,0.483877528016736,0.4858,0.3042,0.4627,0.2773,0.3487,0.2056,0.3086,0.1782
36.8440869678786,0.483877528016736,0.4858,0.3042,0.4627,0.2773,0.3487,0.2056,0.3086,0.1782
36.8443564624643,0.483877528016736,0.4858,0.3042,0.4627,0.2773,0.3487,0.2056,0.3086,0.1782
36.84462595705,0.483877528016736,0.4858,0.3042,0.4627,0.2773,0.3487,0.2056,0.3086,0.1782
36.8448954516357,0.483877528016736,0.4858,0.3042,0.4627,0.2773,0.3487,0.2056,0.3086,0.1782
36.8451649462214,0.483877528016736,0.4216,0.2568,0.4244,0.2498,0.3195,0.1871,0.3031,0.1757
36.8454344408071,0.483877528016736,0.4216,0.2568,0.4244,0.2498,0.3195,0.1871,0.3031,0.1757
36.8457039353929,0.483877528016736,0.4216,0.2568,0.4244,0.2498,0.3195,0.1871,0.3031,0.1757
36.8459734299786,0.483877528016736,0.4216,0.2568,0.4244,0.2498,0.3195,0.1871,0.3031,0.1757
36.8462429245643,0.483877528016736,0.4216,0.2568,0.4244,0.2498,0.3195,0.1871,0.3031,0.1757
36.84651241915,0.483877528016736,0.4216,0.2568,0.4244,0.2498,0.3195,0.1871,0.3031,0.1757
36.8467819137357,0.483877528016736,0.4216,0.2568,0.4244,0.2498,0.3195,0.1871,0.3031,0.1757
36.8470514083214,0.483877528016736,0.4025,0.2438,0.4073,0.2392,0.3195,0.186,0.2796,0.1617
36.8473209029071,0.483877528016736,0.4025,0.2438,0.4073,0.2392,0.3195,0.186,0.2796,0.1617
36.8475903974929,0.483877528016736,0.4025,0.2438,0.4073,0.2392,0.3195,0.186,0.2796,0.1617
36.8478598920786,0.483877528016736,0.4025,0.2438,0.4073,0.2392,0.3195,0.186,0.2796,0.1617
36.8481293866643,0.483877528016736,0.4025,0.2438,0.4073,0.2392,0.3195,0.186,0.2796,0.1617
36.84839888125,0.483877528016736,0.4025,0.2438,0.4073,0.2392,0.3195,0.186,0.2796,0.1617
36.8486683758357,0.483877528016736,0.4025,0.2438,0.4073,0.2392,0.3195,0.186,0.2796,0.1617
36.8489378704214,0.483877528016736,0.4025,0.2438,0.4073,0.2392,0.3195,0.186,0.2796,0.1617
36.8492073650071,0.483877528016736,0.4326,0.2667,0.4144,0.2443,0.3177,0.1847,0.2906,0.1695
36.8494768595929,0.483877528016736,0.4326,0.2667,0.4144,0.2443,0.3177,0.1847,0.2906,0.1695
36.8497463541786,0.483877528016736,0.4326,0.2667,0.4144,0.2443,0.3177,0.1847,0.2906,0.1695
36.8500158487643,0.483877528016736,0.4326,0.2667,0.4144,0.2443,0.3177,0.1847,0.2906,0.1695
36.85028534335,0.483877528016736,0.4326,0.2667,0.4144,0.2443,0.3177,0.1847,0.2906,0.1695
36.8505548379357,0.483877528016736,0.4326,0.2667,0.4144,0.2443,0.3177,0.1847,0.2906,0.1695
36.8508243325214,0.483877528016736,0.4326,0.2667,0.4144,0.2443,0.3177,0.1847,0.2906,0.1695
36.8510938271071,0.483877528016736,0.4326,0.2667,0.4144,0.2443,0.3177,0.1847,0.2906,0.1695
36.8513633216929,0.483877528016736,0.4578,0.2811,0.4466,0.2589,0.3335,0.1942,0.3059,0.1763
36.8516328162786,0.483877528016736,0.4578,0.2811,0.4466,0.2589,0.3335,0.1942,0.3059,0.1763
36.8519023108643,0.483877528016736,0.4578,0.2811,0.4466,0.2589,0.3335,0.1942,0.3059,0.1763
36.85217180545,0.483877528016736,0.4578,0.2811,0.4466,0.2589,0.3335,0.1942,0.3059,0.1763
36.8524413000357,0.483877528016736,0.4578,0.2811,0.4466,0.2589,0.3335,0.1942,0.3059,0.1763
36.8527107946214,0.483877528016736,0.4578,0.2811,0.4466,0.2589,0.3335,0.1942,0.3059,0.1763
36.8529802892071,0.483877528016736,0.4578,0.2811,0.4466,0.2589,0.3335,0.1942,0.3059,0.1763
36.8532497837929,0.483877528016736,0.4578,0.2811,0.4466,0.2589,0.3335,0.1942,0.3059,0.1763
36.8535192783786,0.483877528016736,0.4919,0.3013,0.4466,0.2589,0.3443,0.1986,0.3038,0.1708
36.8537887729643,0.483877528016736,0.4919,0.3013,0.4466,0.2589,0.3443,0.1986,0.3038,0.1708
36.85405826755,0.483877528016736,0.4919,0.3013,0.4466,0.2589,0.3443,0.1986,0.3038,0.1708
36.8543277621357,0.483877528016736,0.4919,0.3013,0.4466,0.2589,0.3443,0.1986,0.3038,0.1708
36.8545972567214,0.483877528016736,0.4919,0.3013,0.4466,0.2589,0.3443,0.1986,0.3038,0.1708
36.8548667513071,0.483877528016736,0.4919,0.3013,0.4466,0.2589,0.3443,0.1986,0.3038,0.1708
36.8551362458929,0.483877528016736,0.4919,0.3013,0.4466,0.2589,0.3443,0.1986,0.3038,0.1708
36.8554057404786,0.483877528016736,0.4731,0.2842,0.44,0.2517,0.3435,0.1966,0.2986,0.1586
36.8556752350643,0.483877528016736,0.4731,0.2842,0.44,0.2517,0.3435,0.1966,0.2986,0.1586
36.85594472965,0.483877528016736,0.4731,0.2842,0.44,0.2517,0.3435,0.1966,0.2986,0.1586
36.8562142242357,0.483877528016736,0.4731,0.2842,0.44,0.2517,0.3435,0.1966,0.2986,0.1586
36.8564837188214,0.483877528016736,0.4731,0.2842,0.44,0.2517,0.3435,0.1966,0.2986,0.1586
36.8567532134071,0.483877528016736,0.4731,0.2842,0.44,0.2517,0.3435,0.1966,0.2986,0.1586
36.8570227079929,0.483877528016736,0.4731,0.2842,0.44,0.2517,0.3435,0.1966,0.2986,0.1586
36.8572922025786,0.483877528016736,0.4731,0.2842,0.44,0.2517,0.3435,0.1966,0.2986,0.1586
36.8575616971643,0.483877528016736,0.4233,0.2514,0.4201,0.2398,0.3223,0.1844,0.2954,0.1341
36.85783119175,0.483877528016736,0.4233,0.2514,0.4201,0.2398,0.3223,0.1844,0.2954,0.1341
36.8581006863357,0.483877528016736,0.4233,0.2514,0.4201,0.2398,0.3223,0.1844,0.2954,0.1341
36.8583701809214,0.483877528016736,0.4233,0.2514,0.4201,0.2398,0.3223,0.1844,0.2954,0.1341
36.8586396755071,0.483877528016736,0.4233,0.2514,0.4201,0.2398,0.3223,0.1844,0.2954,0.1341
36.8589091700929,0.483877528016736,0.4233,0.2514,0.4201,0.2398,0.3223,0.1844,0.2954,0.1341
36.8591786646786,0.483877528016736,0.4233,0.2514,0.4201,0.2398,0.3223,0.1844,0.2954,0.1341
36.8594481592643,0.483877528016736,0.4233,0.2514,0.4201,0.2398,0.3223,0.1844,0.2954,0.1341
36.85971765385,0.483877528016736,0.418,0.2495,0.3933,0.2239,0.3205,0.1787,0.2578,0.0931
36.8599871484357,0.483877528016736,0.418,0.2495,0.3933,0.2239,0.3205,0.1787,0.2578,0.0931
36.8602566430214,0.483877528016736,0.418,0.2495,0.3933,0.2239,0.3205,0.1787,0.2578,0.0931
36.8605261376071,0.483877528016736,0.418,0.2495,0.3933,0.2239,0.3205,0.1787,0.2578,0.0931
36.8607956321929,0.483877528016736,0.418,0.2495,0.3933,0.2239,0.3205,0.1787,0.2578,0.0931
36.8610651267786,0.483877528016736,0.418,0.2495,0.3933,0.2239,0.3205,0.1787,0.2578,0.0931
36.8613346213643,0.483877528016736,0.418,0.2495,0.3933,0.2239,0.3205,0.1787,0.2578,0.0931
36.86160411595,0.483877528016736,0.418,0.2495,0.3933,0.2239,0.3205,0.1787,0.2578,0.0931
36.8618736105357,0.483877528016736,0.425,0.2505,0.4128,0.2332,0.3243,0.171,0.2666,0.1247
36.8621431051214,0.483877528016736,0.425,0.2505,0.4128,0.2332,0.3243,0.171,0.2666,0.1247
36.8624125997071,0.483877528016736,0.425,0.2505,0.4128,0.2332,0.3243,0.171,0.2666,0.1247
36.8249528522929,0.483608033430962,0.4547,0.2905,0.4012,0.2444,0.3093,0.1874,0.2903,0.1652
36.8252223468786,0.483608033430962,0.4547,0.2905,0.4012,0.2444,0.3093,0.1874,0.2903,0.1652
36.8254918414643,0.483608033430962,0.4547,0.2905,0.4012,0.2444,0.3093,0.1874,0.2903,0.1652
36.82576133605,0.483608033430962,0.4547,0.2905,0.4012,0.2444,0.3093,0.1874,0.2903,0.1652
36.8260308306357,0.483608033430962,0.4547,0.2905,0.4012,0.2444,0.3093,0.1874,0.2903,0.1652
36.8263003252214,0.483608033430962,0.4273,0.2686,0.3982,0.2371,0.3073,0.184,0.2906,0.1638
36.8265698198071,0.483608033430962,0.4273,0.2686,0.3982,0.2371,0.3073,0.184,0.2906,0.1638
36.8268393143929,0.483608033430962,0.4273,0.2686,0.3982,0.2371,0.3073,0.184,0.2906,0.1638
36.8271088089786,0.483608033430962,0.4273,0.2686,0.3982,0.2371,0.3073,0.184,0.2906,0.1638
36.8273783035643,0.483608033430962,0.4273,0.2686,0.3982,0.2371,0.3073,0.184,0.2906,0.1638
36.82764779815,0.483608033430962,0.4273,0.2686,0.3982,0.2371,0.3073,0.184,0.2906,0.1638
36.8279172927357,0.483608033430962,0.4273,0.2686,0.3982,0.2371,0.3073,0.184,0.2906,0.1638
36.8281867873214,0.483608033430962,0.4273,0.2686,0.3982,0.2371,0.3073,0.184,0.2906,0.1638
36.8284562819071,0.483608033430962,0.4273,0.2686,0.4147,0.247,0.3082,0.183,0.2972,0.167
36.8287257764929,0.483608033430962,0.4273,0.2686,0.4147,0.247,0.3082,0.183,0.2972,0.167
36.8289952710786,0.483608033430962,0.4273,0.2686,0.4147,0.247,0.3082,0.183,0.2972,0.167
36.8292647656643,0.483608033430962,0.4273,0.2686,0.4147,0.247,0.3082,0.183,0.2972,0.167
